id,timestamp,query_text,intent,document_id,product_id,conversation_id
43,2025-12-04T08:54:46Z,"Tut mir leid, dass die vorherige Antwort nicht hilfreich war. Bitte präzisiere deine Frage, damit ich dir besser helfen kann. Auf welche Informationen beziehst du dich, und was genau möchtest du wissen?",,,,5f9b4e33-f7cf-4e4c-ba3f-53e7e265a978
44,2025-12-04T08:54:46Z,"Quellen:
[1] C:\Users\david\PycharmProjects\ALESA_Chatbot\data\raw\alesa\legal\AGB - Deutsch.pdf S. 2
[2] C:\Users\david\PycharmProjects\ALESA_Chatbot\data\raw\alesa\legal\Datenschutz - Deutsch.pdf S. 4
[3] C:\Users\david\PycharmProjects\ALESA_Chatbot\data\raw\alesa\services\Nachschärfservice - Deutsch.pdf S. 1
[4] C:\Users\david\PycharmProjects\ALESA_Chatbot\data\raw\alesa\legal\AGB - Deutsch.pdf S. 1
[5] C:\Users\david\PycharmProjects\ALESA_Chatbot\data\raw\alesa\legal\Datenschutz - Deutsch.pdf S. 4
[6] C:\Users\david\PycharmProjects\ALESA_Chatbot\data\raw\alesa\legal\AGB - Deutsch.pdf S. 2
[7] C:\Users\david\PycharmProjects\ALESA_Chatbot\data\raw\alesa\legal\Datenschutz - Deutsch.pdf S. 7
[8] C:\Users\david\PycharmProjects\ALESA_Chatbot\data\raw\alesa\legal\AGB - Deutsch.pdf S. 1",,,,5f9b4e33-f7cf-4e4c-ba3f-53e7e265a978
45,2025-12-04T09:04:33Z,"spinnt ihr komplett, meine Ware ist unvollständig bei uns eingetroffen",,,,5f9b4e33-f7cf-4e4c-ba3f-53e7e265a978
46,2025-12-04T09:04:39Z,"Ohje, das klingt ja ärgerlich! Lass uns das Problem gemeinsam lösen. Hier sind die Punkte, die wir berücksichtigen sollten:

1.  **Unvollständige Lieferung:** Bei Sonderanfertigungen kann es vorkommen, dass wir bis zu 10% mehr oder weniger liefern, als bestellt wurde. Das ist in unseren Allgemeinen Liefer- und Verkaufsbedingungen so festgelegt.
2.  **Reklamationsfrist:** Bitte beachte, dass Reklamationen innerhalb von acht Tagen nach Erhalt der Ware bei uns eingehen müssen.
3.  **Nächste Schritte:** Bitte überprüfe zuerst deine Bestellung und die erhaltene Ware genau. Melde dich dann so schnell wie möglich bei uns mit den genauen Details deiner Reklamation, damit wir den Fall prüfen können.",,,,5f9b4e33-f7cf-4e4c-ba3f-53e7e265a978
47,2025-12-04T09:04:39Z,"Quellen:
[1] C:\Users\david\PycharmProjects\ALESA_Chatbot\data\raw\alesa\legal\AGB - Deutsch.pdf S. 1
[2] C:\Users\david\PycharmProjects\ALESA_Chatbot\data\raw\alesa\legal\AGB - Deutsch.pdf S. 2
[3] C:\Users\david\PycharmProjects\ALESA_Chatbot\data\raw\alesa\legal\AGB - Deutsch.pdf S. 1
[4] C:\Users\david\PycharmProjects\ALESA_Chatbot\data\raw\alesa\legal\AGB - Deutsch.pdf S. 1
[5] C:\Users\david\PycharmProjects\ALESA_Chatbot\data\raw\alesa\legal\AGB - Deutsch.pdf S. 2
[6] C:\Users\david\PycharmProjects\ALESA_Chatbot\data\raw\alesa\products\Artikel_Code.txt
[7] C:\Users\david\PycharmProjects\ALESA_Chatbot\data\raw\alesa\services\Nachschärfservice - Deutsch.pdf S. 3
[8] C:\Users\david\PycharmProjects\ALESA_Chatbot\data\raw\alesa\services\Nachschärfservice - Deutsch.pdf S. 2",,,,5f9b4e33-f7cf-4e4c-ba3f-53e7e265a978
48,2025-12-04T09:17:56Z,Was zum teufel läuft hier meine ware ist nicht nur defekt sondern auch noch unvollständig angekommen,,,,5f9b4e33-f7cf-4e4c-ba3f-53e7e265a978
49,2025-12-04T09:17:59Z,⚠️  Fehler bei der Verarbeitung: name 'mode' is not defined,,,,5f9b4e33-f7cf-4e4c-ba3f-53e7e265a978
50,2025-12-04T09:24:25Z,Was zum Henker die Ware kam kaputt bei mir an,,,,5f9b4e33-f7cf-4e4c-ba3f-53e7e265a978
51,2025-12-04T09:24:29Z,"Es tut mir leid, dass deine Lieferung beschädigt oder defekt ist. Das ist ärgerlich.
Ich verstehe den Frust und helfe dir sofort, das zu klären.
Kurz das Wichtigste:
- Ohje, das tut mir leid, dass Ihre Ware defekt angekommen ist! Ich helfe Ihnen gerne bei der Reklamation.
- Um den Fall schnell bearbeiten zu können, benötige ich noch ein paar Informationen:
- 1.  An welchem Datum ist die Ware bei Ihnen angekommen?
Bitte schick mir deine Bestell- oder Lieferscheinnummer und Fotos vom Schaden, dann starte ich den Reklamationsprozess.",,,,5f9b4e33-f7cf-4e4c-ba3f-53e7e265a978
52,2025-12-04T09:24:29Z,"Quellen:
[1] C:\Users\david\PycharmProjects\ALESA_Chatbot\data\raw\alesa\legal\AGB - Deutsch.pdf S. 2
[2] C:\Users\david\PycharmProjects\ALESA_Chatbot\data\raw\alesa\legal\AGB - Deutsch.pdf S. 1
[3] C:\Users\david\PycharmProjects\ALESA_Chatbot\data\raw\alesa\legal\AGB - Deutsch.pdf S. 1
[4] C:\Users\david\PycharmProjects\ALESA_Chatbot\data\raw\alesa\legal\AGB - Deutsch.pdf S. 1
[5] C:\Users\david\PycharmProjects\ALESA_Chatbot\data\raw\alesa\legal\AGB - Deutsch.pdf S. 2
[6] C:\Users\david\PycharmProjects\ALESA_Chatbot\data\raw\alesa\services\Nachschärfservice - Deutsch.pdf S. 1
[7] C:\Users\david\PycharmProjects\ALESA_Chatbot\data\raw\alesa\products\Artikel_Code.txt
[8] C:\Users\david\PycharmProjects\ALESA_Chatbot\data\raw\alesa\legal\Datenschutz - Deutsch.pdf S. 4",,,,5f9b4e33-f7cf-4e4c-ba3f-53e7e265a978
53,2025-12-04T09:25:20Z,02.12.2025 LS452415,,,,5f9b4e33-f7cf-4e4c-ba3f-53e7e265a978
54,2025-12-04T09:25:26Z,"Hallo! Ich verstehe, dass du eine Frage hast. Ich helfe dir gerne weiter! Hier sind die Antworten auf deine Anfrage, basierend auf den vorliegenden Informationen:

1.  **Reklamationen:** Reklamationen können nur innerhalb von acht Tagen nach Erhalt der Ware entgegengenommen werden.
2.  **Bestellungen:** Bestellungen, die nicht direkt ab Lager geliefert werden können, werden schriftlich bestätigt. Du solltest die Auftragsbestätigung genau überprüfen und eventuelle Unstimmigkeiten innerhalb von 2 Tagen schriftlich melden. Bestellungen werden gemäß den Auftragsbestätigungen ausgeführt.
3.  **Preise:** Lieferungen werden gemäß der jeweils gültigen Preisliste fakturiert. Preisänderungen sind vorbehalten. Die Preise verstehen sich exklusive Teuerung, Legierungszuschläge und MWST.
4.  **Lieferung:** Die Lieferung erfolgt ab Werk Seengen CH oder ab Lager Balingen D (ex works), auf Rechnung und Gefahr des Bestellers. Porti und Verpackung werden separat berechnet.
5.  **Sonderanfertigungen:** Bei Sonderanfertigungen behält sich Alesa eine Mehr- bzw. Minderlieferung pro Position von bis zu 10% der bestellten Anzahl vor.
6.  **Lieferfristen:** Die Lieferfristen werden in der Regel eingehalten. Sollte es jedoch zu einer unvorhergesehenen Lieferungsverzögerung kommen, berechtigt dies nicht zur Annullierung des Auftrags.
7.  **Zahlung:** Rechnungen sind zahlbar innerhalb von 30 Tagen netto in Schweizer Franken. Für EU-Länder erfolgt die Verrechnung in Euro, außer bei EU-Ländern mit eigener Währung; dort erfolgt die Verrechnung in Schweizer Franken.
8.  **Mindestbestellwert:** Der Mindestbestellwert beträgt in der Schweiz CHF 40.-, ab Lager Deutschland € 40.-, Export € 150.-, resp. CHF 150.-. Bestellungen unter CHF 100.- erfolgen generell ohne Rabatt.
9.  **Produkt-Haftpflicht:** Wenn ein Produkt unsachgemäß, anders als empfohlen oder zweckentfremdet eingesetzt wird, lehnt Alesa jede Haftung ab. Bei einem berechtigten Gewährleistungsanspruch hat der Besteller ausschließlich Anspruch auf Ersatz oder Reparatur der mangelhaften Ware. Weitere Ansprüche sind ausgeschlossen.
10. **Änderungen:** Der Hersteller behält sich das Recht vor, jederzeit und ohne vorherige Ankündigung Änderungen der Schneidengeometrien, Materialqualitäten sowie der übrigen technischen Daten vorzunehmen.

Ich hoffe, diese Informationen helfen dir weiter! Wenn du noch Fragen hast, stehe ich gerne zur Verfügung.",,,,5f9b4e33-f7cf-4e4c-ba3f-53e7e265a978
55,2025-12-04T09:25:26Z,"Quellen:
[1] C:\Users\david\PycharmProjects\ALESA_Chatbot\data\raw\alesa\legal\AGB - Deutsch.pdf S. 2
[2] C:\Users\david\PycharmProjects\ALESA_Chatbot\data\raw\alesa\legal\AGB - Deutsch.pdf S. 1
[3] C:\Users\david\PycharmProjects\ALESA_Chatbot\data\raw\alesa\legal\AGB - Deutsch.pdf S. 1
[4] C:\Users\david\PycharmProjects\ALESA_Chatbot\data\raw\alesa\legal\AGB - Deutsch.pdf S. 1
[5] C:\Users\david\PycharmProjects\ALESA_Chatbot\data\raw\alesa\legal\Datenschutz - Deutsch.pdf S. 4
[6] C:\Users\david\PycharmProjects\ALESA_Chatbot\data\raw\alesa\services\Nachschärfservice - Deutsch.pdf S. 3
[7] C:\Users\david\PycharmProjects\ALESA_Chatbot\data\raw\alesa\legal\Datenschutz - Deutsch.pdf S. 4
[8] C:\Users\david\PycharmProjects\ALESA_Chatbot\data\raw\alesa\legal\Datenschutz - Deutsch.pdf S. 7",,,,5f9b4e33-f7cf-4e4c-ba3f-53e7e265a978
56,2025-12-04T09:32:29Z,Meine Ware ist nicht vollständig angekommen,,,,5f9b4e33-f7cf-4e4c-ba3f-53e7e265a978
57,2025-12-04T09:32:34Z,"Guten Tag,

Es tut mir leid zu hören, dass Ihre Ware nicht vollständig angekommen ist. Ich helfe Ihnen gerne weiter.

1.  **Sonderanfertigungen:** Bitte beachten Sie, dass es bei Sonderanfertigungen zu Mehr- oder Minderlieferungen von bis zu 10% der bestellten Anzahl kommen kann.
2.  **Nächste Schritte:** Um das Problem zu lösen, bitte ich Sie, sich innerhalb von acht Tagen nach Erhalt der Ware mit uns in Verbindung zu setzen, um Ihre Reklamation zu melden.
3.  **Kontakt:**
    *   **Für Kunden aus der Schweiz und der EU:**
        *   Alesa AG, Schulstrasse 11, CH-5707 Seengen
        *   Tel: +41 62 767 62 62
        *   E-Mail: info@alesa.ch
    *   **Für Kunden aus Deutschland:**
        *   Alesa Deutschland GmbH, Egert 6, DE-72336 Balingen

Ich hoffe, wir können die Angelegenheit schnell zu Ihrer Zufriedenheit klären.",,,,5f9b4e33-f7cf-4e4c-ba3f-53e7e265a978
58,2025-12-04T09:32:34Z,"Quellen:
[1] C:\Users\david\PycharmProjects\ALESA_Chatbot\data\raw\alesa\legal\AGB - Deutsch.pdf S. 1
[2] C:\Users\david\PycharmProjects\ALESA_Chatbot\data\raw\alesa\legal\AGB - Deutsch.pdf S. 2
[3] C:\Users\david\PycharmProjects\ALESA_Chatbot\data\raw\alesa\legal\AGB - Deutsch.pdf S. 1
[4] C:\Users\david\PycharmProjects\ALESA_Chatbot\data\raw\alesa\legal\AGB - Deutsch.pdf S. 1
[5] C:\Users\david\PycharmProjects\ALESA_Chatbot\data\raw\alesa\legal\Datenschutz - Deutsch.pdf S. 4
[6] C:\Users\david\PycharmProjects\ALESA_Chatbot\data\raw\alesa\services\Nachschärfservice - Deutsch.pdf S. 2
[7] C:\Users\david\PycharmProjects\ALESA_Chatbot\data\raw\alesa\legal\AGB - Deutsch.pdf S. 2
[8] C:\Users\david\PycharmProjects\ALESA_Chatbot\data\raw\alesa\services\Nachschärfservice - Deutsch.pdf S. 3",,,,5f9b4e33-f7cf-4e4c-ba3f-53e7e265a978
59,2025-12-04T09:36:48Z,Hei meine ware ist unvollstendig angekommen,,,,5f9b4e33-f7cf-4e4c-ba3f-53e7e265a978
60,2025-12-04T09:36:53Z,"Hallo! Es tut mir leid zu hören, dass deine Ware unvollständig angekommen ist. Das ist natürlich ärgerlich. Lass uns das Problem gemeinsam lösen.

1.  **Reklamationsfrist:** Bitte beachte, dass Reklamationen innerhalb von 8 Tagen nach Erhalt der Ware erfolgen müssen.
2.  **Sonderanfertigungen:** Falls es sich bei deiner Bestellung um eine Sonderanfertigung handelt, behalten wir uns eine Mehr- oder Minderlieferung von bis zu 10% der bestellten Anzahl vor.
3.  **Nächste Schritte:** Bitte kontaktiere uns umgehend mit deiner Bestellnummer und einer detaillierten Beschreibung der fehlenden Artikel. Du erreichst uns unter +41 62 767 62 62 oder info@alesa.ch.

Wir werden den Fall schnellstmöglich prüfen und eine Lösung finden.",,,,5f9b4e33-f7cf-4e4c-ba3f-53e7e265a978
61,2025-12-04T09:36:53Z,"Quellen:
[1] C:\Users\david\PycharmProjects\ALESA_Chatbot\data\raw\alesa\legal\AGB - Deutsch.pdf S. 1
[2] C:\Users\david\PycharmProjects\ALESA_Chatbot\data\raw\alesa\legal\AGB - Deutsch.pdf S. 2
[3] C:\Users\david\PycharmProjects\ALESA_Chatbot\data\raw\alesa\legal\AGB - Deutsch.pdf S. 1
[4] C:\Users\david\PycharmProjects\ALESA_Chatbot\data\raw\alesa\legal\AGB - Deutsch.pdf S. 1
[5] C:\Users\david\PycharmProjects\ALESA_Chatbot\data\raw\alesa\products\Artikel_Code.txt
[6] C:\Users\david\PycharmProjects\ALESA_Chatbot\data\raw\alesa\legal\Datenschutz - Deutsch.pdf S. 4
[7] C:\Users\david\PycharmProjects\ALESA_Chatbot\data\raw\alesa\legal\AGB - Deutsch.pdf S. 2
[8] C:\Users\david\PycharmProjects\ALESA_Chatbot\data\raw\alesa\services\Nachschärfservice - Deutsch.pdf S. 2",,,,5f9b4e33-f7cf-4e4c-ba3f-53e7e265a978
62,2025-12-04T09:43:51Z,Hey meine ware ist nicht vollständig angekommen,,,,5f9b4e33-f7cf-4e4c-ba3f-53e7e265a978
63,2025-12-04T09:43:52Z,"Hallo! Das tut mir leid zu hören. Bitte gib mir deine Bestellnummer, damit ich das prüfen kann.",,,,5f9b4e33-f7cf-4e4c-ba3f-53e7e265a978
64,2025-12-04T09:44:30Z,ich habe gerade keine,,,,5f9b4e33-f7cf-4e4c-ba3f-53e7e265a978
65,2025-12-04T09:44:33Z,"Da du keine spezifische Frage gestellt hast, kann ich dir im Moment leider nicht weiterhelfen. Bitte formuliere deine Frage, damit ich dir eine passende Antwort geben kann.",,,,5f9b4e33-f7cf-4e4c-ba3f-53e7e265a978
66,2025-12-04T09:44:33Z,"Quellen:
[1] C:\Users\david\PycharmProjects\ALESA_Chatbot\data\raw\alesa\legal\Datenschutz - Deutsch.pdf S. 4
[2] C:\Users\david\PycharmProjects\ALESA_Chatbot\data\raw\alesa\legal\Datenschutz - Deutsch.pdf S. 4
[3] C:\Users\david\PycharmProjects\ALESA_Chatbot\data\raw\alesa\legal\Datenschutz - Deutsch.pdf S. 5
[4] C:\Users\david\PycharmProjects\ALESA_Chatbot\data\raw\alesa\legal\Datenschutz - Deutsch.pdf S. 5
[5] C:\Users\david\PycharmProjects\ALESA_Chatbot\data\raw\alesa\legal\Datenschutz - Deutsch.pdf S. 7
[6] C:\Users\david\PycharmProjects\ALESA_Chatbot\data\raw\alesa\legal\Datenschutz - Deutsch.pdf S. 6
[7] C:\Users\david\PycharmProjects\ALESA_Chatbot\data\raw\alesa\legal\AGB - Deutsch.pdf S. 1
[8] C:\Users\david\PycharmProjects\ALESA_Chatbot\data\raw\alesa\legal\Datenschutz - Deutsch.pdf S. 5",,,,5f9b4e33-f7cf-4e4c-ba3f-53e7e265a978
67,2025-12-04T09:50:21Z,Hallo meine Ware ist unvollständig eingetroffen,,,,dfed0b70-5f9b4e33-f7cf-4e4c-ba3f-53e7e265a978
68,2025-12-04T09:50:22Z,"Hallo! Das tut mir leid zu hören. Bitte gib mir deine Bestellnummer, damit ich mir das genauer ansehen kann und wir eine Lösung finden.",,,,dfed0b70-5f9b4e33-f7cf-4e4c-ba3f-53e7e265a978
